id,digit
10445,2
10446,9
10447,7
10448,0
10449,1
10450,7
10451,9
10452,8
10453,6
10454,2
10455,8
10456,1
10457,7
10458,1
10459,9
10460,8
10461,1
10462,7
10463,7
10464,5
10465,0
10466,0
10467,3
10468,2
10469,4
10470,1
10471,1
10472,1
10473,4
10474,7
10475,1
10476,5
10477,4
10478,7
10479,0
10480,6
10481,0
10482,4
10483,8
10484,8
10485,6
10486,1
10487,8
10488,7
10489,2
10490,5
10491,1
10492,9
10493,3
10494,7
10495,3
10496,0
10497,6
10498,7
10499,4
10500,4
10501,0
10502,0
10503,8
10504,6
10505,2
10506,3
10507,1
10508,9
10509,0
10510,2
10511,2
10512,0
10513,0
10514,6
10515,6
10516,0
10517,9
10518,0
10519,8
10520,7
10521,4
10522,2
10523,5
10524,3
10525,3
10526,3
10527,8
10528,7
10529,7
10530,2
10531,5
10532,1
10533,1
10534,6
10535,7
10536,7
10537,8
10538,3
10539,1
10540,1
10541,2
10542,0
10543,3
10544,2
10545,6
10546,8
10547,7
10548,9
10549,3
10550,0
10551,1
10552,8
10553,6
10554,6
10555,6
10556,4
10557,2
10558,4
10559,9
10560,5
10561,3
10562,9
10563,6
10564,1
10565,1
10566,0
10567,6
10568,8
10569,3
10570,0
10571,7
10572,8
10573,9
10574,4
10575,9
10576,7
10577,6
10578,3
10579,1
10580,3
10581,3
10582,0
10583,9
10584,7
10585,3
10586,7
10587,1
10588,6
10589,7
10590,1
10591,2
10592,8
10593,6
10594,5
10595,2
10596,3
10597,4
10598,4
10599,0
10600,5
10601,2
10602,0
10603,4
10604,6
10605,1
10606,8
10607,6
10608,1
10609,5
10610,9
10611,1
10612,1
10613,9
10614,1
10615,9
10616,9
10617,1
10618,3
10619,9
10620,3
10621,6
10622,8
10623,8
10624,2
10625,3
10626,9
10627,8
10628,6
10629,0
10630,5
10631,3
10632,8
10633,9
10634,1
10635,6
10636,8
10637,6
10638,3
10639,7
10640,8
10641,8
10642,2
10643,6
10644,5
10645,8
10646,6
10647,2
10648,5
10649,8
10650,1
10651,0
10652,8
10653,5
10654,5
10655,1
10656,1
10657,3
10658,3
10659,7
10660,2
10661,9
10662,6
10663,2
10664,9
10665,9
10666,1
10667,1
10668,6
10669,5
10670,4
10671,1
10672,1
10673,3
10674,7
10675,1
10676,7
10677,1
10678,2
10679,6
10680,8
10681,1
10682,1
10683,2
10684,2
10685,7
10686,9
10687,3
10688,0
10689,7
10690,0
10691,9
10692,3
10693,6
10694,6
10695,3
10696,3
10697,8
10698,7
10699,3
10700,0
10701,0
10702,1
10703,2
10704,6
10705,3
10706,2
10707,4
10708,4
10709,8
10710,4
10711,8
10712,5
10713,5
10714,1
10715,2
10716,6
10717,9
10718,2
10719,9
10720,0
10721,0
10722,0
10723,2
10724,5
10725,3
10726,2
10727,1
10728,3
10729,1
10730,7
10731,0
10732,4
10733,5
10734,3
10735,1
10736,6
10737,4
10738,6
10739,1
10740,3
10741,9
10742,6
10743,7
10744,8
10745,6
10746,8
10747,4
10748,8
10749,2
10750,3
10751,4
10752,0
10753,3
10754,4
10755,1
10756,3
10757,4
10758,6
10759,6
10760,9
10761,6
10762,0
10763,8
10764,1
10765,6
10766,9
10767,6
10768,5
10769,9
10770,8
10771,9
10772,7
10773,6
10774,3
10775,1
10776,7
10777,8
10778,1
10779,2
10780,8
10781,1
10782,0
10783,1
10784,6
10785,2
10786,2
10787,8
10788,7
10789,0
10790,1
10791,9
10792,8
10793,9
10794,4
10795,1
10796,5
10797,5
10798,1
10799,9
10800,0
10801,5
10802,2
10803,7
10804,0
10805,8
10806,7
10807,3
10808,0
10809,5
10810,1
10811,3
10812,8
10813,7
10814,7
10815,6
10816,4
10817,7
10818,4
10819,3
10820,4
10821,1
10822,1
10823,3
10824,0
10825,0
10826,3
10827,4
10828,3
10829,2
10830,2
10831,4
10832,2
10833,1
10834,5
10835,7
10836,3
10837,5
10838,9
10839,1
10840,8
10841,0
10842,5
10843,2
10844,5
10845,3
10846,1
10847,7
10848,5
10849,4
10850,2
10851,2
10852,5
10853,5
10854,9
10855,7
10856,1
10857,1
10858,9
10859,2
10860,9
10861,9
10862,2
10863,9
10864,7
10865,0
10866,5
10867,2
10868,1
10869,7
10870,3
10871,3
10872,7
10873,3
10874,2
10875,1
10876,5
10877,9
10878,1
10879,7
10880,7
10881,5
10882,7
10883,0
10884,2
10885,2
10886,5
10887,8
10888,3
10889,5
10890,1
10891,8
10892,2
10893,6
10894,7
10895,1
10896,3
10897,4
10898,7
10899,7
10900,9
10901,4
10902,3
10903,6
10904,1
10905,0
10906,0
10907,5
10908,2
10909,9
10910,1
10911,7
10912,6
10913,5
10914,1
10915,7
10916,4
10917,5
10918,6
10919,2
10920,4
10921,7
10922,5
10923,0
10924,4
10925,0
10926,0
10927,7
10928,2
10929,5
10930,3
10931,8
10932,2
10933,6
10934,1
10935,7
10936,3
10937,2
10938,3
10939,6
10940,6
10941,0
10942,7
10943,3
10944,2
10945,5
10946,9
10947,5
10948,4
10949,9
10950,9
10951,5
10952,7
10953,5
10954,1
10955,1
10956,6
10957,3
10958,3
10959,4
10960,0
10961,2
10962,7
10963,0
10964,7
10965,8
10966,3
10967,1
10968,8
10969,3
10970,0
10971,0
10972,6
10973,3
10974,1
10975,2
10976,0
10977,0
10978,5
10979,5
10980,7
10981,6
10982,8
10983,0
10984,1
10985,9
10986,6
10987,7
10988,0
10989,0
10990,5
10991,4
10992,9
10993,7
10994,5
10995,4
10996,9
10997,6
10998,5
10999,1
11000,6
11001,4
11002,8
11003,6
11004,7
11005,5
11006,4
11007,0
11008,5
11009,1
11010,4
11011,0
11012,4
11013,5
11014,8
11015,2
11016,2
11017,4
11018,7
11019,9
11020,7
11021,0
11022,2
11023,1
11024,4
11025,9
11026,7
11027,9
11028,6
11029,1
11030,0
11031,7
11032,9
11033,8
11034,7
11035,1
11036,3
11037,3
11038,2
11039,0
11040,0
11041,6
11042,5
11043,3
11044,0
11045,3
11046,2
11047,6
11048,6
11049,4
11050,5
11051,6
11052,5
11053,2
11054,9
11055,9
11056,7
11057,1
11058,9
11059,0
11060,0
11061,1
11062,9
11063,1
11064,9
11065,2
11066,0
11067,6
11068,3
11069,6
11070,8
11071,1
11072,3
11073,4
11074,5
11075,4
11076,0
11077,0
11078,0
11079,5
11080,7
11081,5
11082,7
11083,2
11084,7
11085,9
11086,1
11087,1
11088,4
11089,7
11090,2
11091,8
11092,6
11093,7
11094,6
11095,5
11096,3
11097,2
11098,0
11099,8
11100,5
11101,9
11102,3
11103,0
11104,7
11105,5
11106,9
11107,9
11108,9
11109,8
11110,7
11111,3
11112,3
11113,4
11114,2
11115,6
11116,6
11117,9
11118,7
11119,8
11120,2
11121,7
11122,7
11123,0
11124,0
11125,9
11126,8
11127,2
11128,1
11129,7
11130,5
11131,4
11132,8
11133,2
11134,2
11135,7
11136,2
11137,1
11138,0
11139,8
11140,3
11141,6
11142,5
11143,2
11144,2
11145,3
11146,4
11147,5
11148,5
11149,2
11150,9
11151,3
11152,4
11153,0
11154,2
11155,4
11156,9
11157,0
11158,7
11159,8
11160,4
11161,2
11162,1
11163,7
11164,3
11165,2
11166,0
11167,8
11168,4
11169,6
11170,3
11171,8
11172,5
11173,1
11174,6
11175,9
11176,6
11177,6
11178,7
11179,3
11180,8
11181,2
11182,5
11183,4
11184,2
11185,0
11186,1
11187,2
11188,4
11189,4
11190,8
11191,3
11192,5
11193,2
11194,9
11195,8
11196,0
11197,0
11198,9
11199,5
11200,8
11201,0
11202,9
11203,9
11204,7
11205,2
11206,0
11207,1
11208,9
11209,0
11210,7
11211,5
11212,4
11213,4
11214,7
11215,7
11216,5
11217,4
11218,4
11219,8
11220,7
11221,7
11222,2
11223,6
11224,2
11225,2
11226,8
11227,1
11228,7
11229,3
11230,3
11231,6
11232,5
11233,4
11234,3
11235,5
11236,3
11237,6
11238,1
11239,6
11240,9
11241,8
11242,7
11243,8
11244,2
11245,0
11246,6
11247,7
11248,8
11249,2
11250,8
11251,3
11252,2
11253,7
11254,1
11255,6
11256,6
11257,3
11258,2
11259,3
11260,1
11261,4
11262,9
11263,3
11264,8
11265,8
11266,8
11267,7
11268,6
11269,2
11270,7
11271,0
11272,1
11273,4
11274,3
11275,2
11276,0
11277,3
11278,9
11279,7
11280,6
11281,5
11282,4
11283,1
11284,2
11285,2
11286,0
11287,1
11288,3
11289,2
11290,6
11291,1
11292,5
11293,1
11294,3
11295,2
11296,7
11297,3
11298,6
11299,7
11300,2
11301,2
11302,0
11303,7
11304,7
11305,1
11306,5
11307,8
11308,1
11309,3
11310,1
11311,9
11312,7
11313,4
11314,5
11315,4
11316,3
11317,2
11318,1
11319,9
11320,6
11321,6
11322,9
11323,4
11324,7
11325,2
11326,5
11327,1
11328,5
11329,8
11330,8
11331,5
11332,1
11333,5
11334,4
11335,6
11336,4
11337,5
11338,3
11339,7
11340,2
11341,2
11342,1
11343,0
11344,7
11345,3
11346,7
11347,7
11348,4
11349,0
11350,4
11351,2
11352,8
11353,3
11354,6
11355,7
11356,0
11357,4
11358,0
11359,5
11360,5
11361,6
11362,4
11363,3
11364,8
11365,9
11366,8
11367,9
11368,7
11369,3
11370,5
11371,6
11372,6
11373,0
11374,2
11375,9
11376,9
11377,0
11378,3
11379,0
11380,7
11381,8
11382,1
11383,8
11384,8
11385,1
11386,1
11387,4
11388,5
11389,7
11390,8
11391,1
11392,6
11393,7
11394,7
11395,9
11396,2
11397,0
11398,3
11399,2
11400,9
11401,7
11402,5
11403,4
11404,0
11405,1
11406,3
11407,7
11408,0
11409,8
11410,8
11411,5
11412,3
11413,8
11414,8
11415,4
11416,7
11417,1
11418,9
11419,9
11420,5
11421,5
11422,9
11423,7
11424,1
11425,7
11426,9
11427,5
11428,2
11429,6
11430,7
11431,5
11432,7
11433,6
11434,3
11435,3
11436,2
11437,1
11438,8
11439,5
11440,3
11441,5
11442,3
11443,8
11444,0
11445,9
11446,2
11447,5
11448,4
11449,3
11450,3
11451,5
11452,3
11453,8
11454,8
11455,3
11456,6
11457,4
11458,2
11459,4
11460,0
11461,0
11462,7
11463,7
11464,8
11465,1
11466,9
11467,6
11468,2
11469,5
11470,1
11471,3
11472,4
11473,0
11474,9
11475,1
11476,1
11477,2
11478,5
11479,0
11480,7
11481,0
11482,1
11483,2
11484,4
11485,3
11486,4
11487,4
11488,3
11489,3
11490,3
11491,9
11492,3
11493,6
11494,9
11495,0
11496,2
11497,5
11498,6
11499,9
11500,4
11501,0
11502,6
11503,1
11504,6
11505,5
11506,7
11507,6
11508,5
11509,5
11510,7
11511,1
11512,1
11513,5
11514,0
11515,4
11516,1
11517,5
11518,4
11519,1
11520,9
11521,0
11522,6
11523,7
11524,9
11525,5
11526,2
11527,4
11528,9
11529,0
11530,0
11531,6
11532,2
11533,6
11534,8
11535,7
11536,9
11537,7
11538,4
11539,0
11540,6
11541,9
11542,8
11543,9
11544,2
11545,4
11546,4
11547,5
11548,8
11549,7
11550,9
11551,7
11552,8
11553,5
11554,1
11555,6
11556,5
11557,2
11558,3
11559,8
11560,7
11561,0
11562,5
11563,6
11564,2
11565,0
11566,7
11567,7
11568,2
11569,7
11570,0
11571,3
11572,7
11573,5
11574,1
11575,8
11576,7
11577,7
11578,9
11579,5
11580,3
11581,8
11582,2
11583,7
11584,6
11585,4
11586,2
11587,7
11588,2
11589,3
11590,9
11591,5
11592,7
11593,1
11594,0
11595,2
11596,8
11597,7
11598,0
11599,2
11600,5
11601,4
11602,4
11603,7
11604,8
11605,5
11606,9
11607,4
11608,7
11609,0
11610,0
11611,0
11612,0
11613,7
11614,5
11615,3
11616,6
11617,1
11618,5
11619,3
11620,0
11621,9
11622,2
11623,5
11624,0
11625,7
11626,0
11627,3
11628,6
11629,5
11630,2
11631,7
11632,7
11633,7
11634,4
11635,5
11636,2
11637,9
11638,5
11639,0
11640,1
11641,3
11642,7
11643,3
11644,1
11645,8
11646,5
11647,5
11648,3
11649,7
11650,8
11651,5
11652,5
11653,0
11654,0
11655,1
11656,0
11657,6
11658,4
11659,9
11660,3
11661,7
11662,3
11663,8
11664,9
11665,1
11666,1
11667,0
11668,0
11669,7
11670,3
11671,8
11672,4
11673,1
11674,7
11675,2
11676,2
11677,3
11678,5
11679,2
11680,3
11681,1
11682,7
11683,9
11684,9
11685,2
11686,7
11687,2
11688,6
11689,9
11690,0
11691,2
11692,5
11693,5
11694,5
11695,0
11696,7
11697,9
11698,8
11699,6
11700,8
11701,7
11702,5
11703,2
11704,9
11705,3
11706,8
11707,3
11708,9
11709,6
11710,3
11711,2
11712,8
11713,9
11714,2
11715,2
11716,2
11717,4
11718,9
11719,5
11720,6
11721,8
11722,7
11723,7
11724,2
11725,4
11726,8
11727,8
11728,7
11729,1
11730,7
11731,2
11732,4
11733,8
11734,0
11735,1
11736,7
11737,7
11738,5
11739,8
11740,3
11741,9
11742,1
11743,5
11744,6
11745,3
11746,7
11747,2
11748,0
11749,8
11750,6
11751,4
11752,5
11753,0
11754,9
11755,6
11756,2
11757,5
11758,8
11759,0
11760,0
11761,0
11762,5
11763,8
11764,6
11765,0
11766,1
11767,1
11768,0
11769,0
11770,6
11771,7
11772,8
11773,7
11774,7
11775,8
11776,6
11777,2
11778,6
11779,1
11780,4
11781,8
11782,8
11783,8
11784,3
11785,2
11786,1
11787,1
11788,6
11789,7
11790,4
11791,2
11792,6
11793,5
11794,8
11795,0
11796,2
11797,7
11798,1
11799,6
11800,2
11801,1
11802,6
11803,0
11804,4
11805,5
11806,6
11807,7
11808,4
11809,1
11810,7
11811,2
11812,8
11813,0
11814,2
11815,3
11816,9
11817,3
11818,2
11819,0
11820,9
11821,3
11822,0
11823,7
11824,2
11825,1
11826,7
11827,5
11828,2
11829,5
11830,5
11831,0
11832,4
11833,3
11834,9
11835,4
11836,6
11837,5
11838,4
11839,5
11840,2
11841,7
11842,5
11843,8
11844,1
11845,1
11846,6
11847,0
11848,6
11849,6
11850,2
11851,1
11852,9
11853,7
11854,0
11855,0
11856,4
11857,6
11858,2
11859,7
11860,7
11861,5
11862,6
11863,8
11864,2
11865,8
11866,9
11867,0
11868,6
11869,4
11870,2
11871,3
11872,5
11873,6
11874,8
11875,6
11876,0
11877,1
11878,2
11879,7
11880,3
11881,2
11882,6
11883,0
11884,4
11885,4
11886,4
11887,3
11888,7
11889,7
11890,1
11891,8
11892,0
11893,7
11894,9
11895,9
11896,7
11897,1
11898,1
11899,2
11900,5
11901,2
11902,9
11903,6
11904,8
11905,0
11906,5
11907,1
11908,3
11909,1
11910,1
11911,2
11912,8
11913,4
11914,4
11915,1
11916,9
11917,9
11918,6
11919,8
11920,6
11921,5
11922,4
11923,4
11924,8
11925,1
11926,7
11927,5
11928,9
11929,8
11930,6
11931,6
11932,7
11933,3
11934,3
11935,1
11936,8
11937,0
11938,3
11939,6
11940,2
11941,4
11942,0
11943,7
11944,9
11945,1
11946,5
11947,3
11948,8
11949,7
11950,6
11951,8
11952,4
11953,0
11954,7
11955,6
11956,4
11957,0
11958,6
11959,3
11960,3
11961,3
11962,0
11963,7
11964,1
11965,7
11966,4
11967,2
11968,9
11969,7
11970,0
11971,6
11972,8
11973,2
11974,3
11975,5
11976,8
11977,0
11978,8
11979,0
11980,7
11981,7
11982,7
11983,6
11984,4
11985,5
11986,0
11987,9
11988,1
11989,2
11990,2
11991,9
11992,2
11993,4
11994,2
11995,2
11996,5
11997,4
11998,3
11999,8
12000,2
12001,3
12002,0
12003,1
12004,1
12005,7
12006,2
12007,3
12008,1
12009,7
12010,5
12011,9
12012,5
12013,3
12014,3
12015,1
12016,6
12017,1
12018,7
12019,8
12020,8
12021,3
12022,0
12023,7
12024,6
12025,0
12026,1
12027,4
12028,6
12029,0
12030,0
12031,5
12032,5
12033,8
12034,8
12035,8
12036,0
12037,2
12038,1
12039,3
12040,5
12041,9
12042,3
12043,5
12044,3
12045,4
12046,2
12047,3
12048,8
12049,0
12050,3
12051,1
12052,8
12053,0
12054,7
12055,1
12056,2
12057,6
12058,2
12059,6
12060,7
12061,5
12062,6
12063,7
12064,7
12065,2
12066,1
12067,8
12068,5
12069,4
12070,8
12071,6
12072,4
12073,4
12074,4
12075,8
12076,2
12077,7
12078,9
12079,0
12080,0
12081,8
12082,8
12083,7
12084,8
12085,2
12086,9
12087,2
12088,8
12089,7
12090,5
12091,0
12092,7
12093,7
12094,8
12095,3
12096,6
12097,3
12098,1
12099,3
12100,8
12101,1
12102,3
12103,1
12104,9
12105,9
12106,9
12107,6
12108,9
12109,5
12110,1
12111,3
12112,8
12113,1
12114,0
12115,8
12116,0
12117,6
12118,5
12119,0
12120,2
12121,7
12122,0
12123,5
12124,2
12125,6
12126,9
12127,5
12128,8
12129,0
12130,0
12131,9
12132,3
12133,6
12134,1
12135,4
12136,4
12137,8
12138,1
12139,9
12140,0
12141,0
12142,9
12143,8
12144,2
12145,4
12146,1
12147,2
12148,8
12149,0
12150,3
12151,3
12152,3
12153,2
12154,1
12155,1
12156,6
12157,5
12158,2
12159,7
12160,2
12161,4
12162,2
12163,7
12164,3
12165,1
12166,4
12167,2
12168,2
12169,4
12170,1
12171,1
12172,2
12173,2
12174,6
12175,5
12176,2
12177,1
12178,3
12179,4
12180,4
12181,7
12182,2
12183,2
12184,3
12185,0
12186,5
12187,1
12188,0
12189,3
12190,0
12191,2
12192,2
12193,8
12194,2
12195,3
12196,9
12197,0
12198,4
12199,4
12200,2
12201,8
12202,9
12203,3
12204,8
12205,7
12206,5
12207,2
12208,7
12209,1
12210,0
12211,4
12212,1
12213,1
12214,9
12215,7
12216,4
12217,1
12218,6
12219,2
12220,0
12221,8
12222,4
12223,4
12224,9
12225,3
12226,4
12227,7
12228,2
12229,5
12230,8
12231,1
12232,8
12233,5
12234,7
12235,1
12236,4
12237,8
12238,0
12239,8
12240,8
12241,6
12242,7
12243,2
12244,7
12245,7
12246,1
12247,3
12248,0
12249,8
12250,5
12251,8
12252,0
12253,1
12254,3
12255,8
12256,2
12257,4
12258,6
12259,5
12260,3
12261,3
12262,3
12263,2
12264,3
12265,1
12266,0
12267,8
12268,2
12269,3
12270,1
12271,1
12272,6
12273,3
12274,1
12275,8
12276,5
12277,7
12278,9
12279,7
12280,9
12281,2
12282,0
12283,1
12284,7
12285,8
12286,7
12287,6
12288,0
12289,2
12290,0
12291,9
12292,9
12293,6
12294,1
12295,7
12296,9
12297,4
12298,8
12299,4
12300,5
12301,9
12302,9
12303,7
12304,9
12305,8
12306,2
12307,3
12308,6
12309,6
12310,3
12311,7
12312,7
12313,2
12314,4
12315,1
12316,6
12317,8
12318,4
12319,1
12320,2
12321,6
12322,8
12323,5
12324,4
12325,1
12326,1
12327,2
12328,3
12329,6
12330,5
12331,5
12332,9
12333,4
12334,7
12335,2
12336,3
12337,3
12338,8
12339,3
12340,5
12341,4
12342,7
12343,7
12344,5
12345,6
12346,3
12347,9
12348,8
12349,9
12350,2
12351,3
12352,6
12353,7
12354,1
12355,4
12356,2
12357,8
12358,7
12359,0
12360,3
12361,3
12362,1
12363,7
12364,7
12365,6
12366,9
12367,1
12368,6
12369,2
12370,1
12371,5
12372,5
12373,5
12374,4
12375,9
12376,7
12377,7
12378,3
12379,6
12380,2
12381,5
12382,4
12383,1
12384,1
12385,6
12386,3
12387,1
12388,2
12389,1
12390,9
12391,7
12392,8
12393,0
12394,1
12395,1
12396,0
12397,5
12398,8
12399,5
12400,5
12401,8
12402,8
12403,0
12404,8
12405,1
12406,5
12407,8
12408,6
12409,1
12410,4
12411,3
12412,3
12413,2
12414,7
12415,9
12416,4
12417,3
12418,7
12419,4
12420,0
12421,1
12422,0
12423,6
12424,1
12425,0
12426,4
12427,8
12428,1
12429,4
12430,4
12431,0
12432,9
12433,8
12434,8
12435,1
12436,8
12437,7
12438,6
12439,2
12440,7
12441,0
12442,9
12443,0
12444,2
12445,0
12446,9
12447,1
12448,4
12449,2
12450,4
12451,6
12452,4
12453,0
12454,7
12455,1
12456,3
12457,2
12458,8
12459,5
12460,1
12461,7
12462,2
12463,8
12464,6
12465,8
12466,0
12467,1
12468,8
12469,2
12470,1
12471,5
12472,3
12473,2
12474,5
12475,2
12476,6
12477,5
12478,3
12479,1
12480,8
12481,3
12482,6
12483,5
12484,9
12485,5
12486,9
12487,3
12488,9
12489,8
12490,6
12491,9
12492,5
12493,6
12494,6
12495,3
12496,6
12497,7
12498,1
12499,1
12500,2
12501,0
12502,3
12503,8
12504,6
12505,4
12506,7
12507,3
12508,0
12509,1
12510,9
12511,3
12512,1
12513,1
12514,4
12515,7
12516,0
12517,7
12518,9
12519,9
12520,3
12521,0
12522,8
12523,9
12524,5
12525,5
12526,3
12527,6
12528,8
12529,6
12530,5
12531,2
12532,2
12533,4
12534,8
12535,2
12536,8
12537,8
12538,2
12539,7
12540,2
12541,3
12542,4
12543,1
12544,2
12545,6
12546,0
12547,6
12548,6
12549,6
12550,0
12551,0
12552,0
12553,2
12554,8
12555,1
12556,3
12557,5
12558,0
12559,8
12560,6
12561,5
12562,9
12563,7
12564,0
12565,3
12566,2
12567,2
12568,1
12569,2
12570,7
12571,9
12572,7
12573,5
12574,2
12575,4
12576,7
12577,7
12578,9
12579,3
12580,5
12581,4
12582,0
12583,0
12584,5
12585,7
12586,3
12587,6
12588,3
12589,0
12590,5
12591,6
12592,1
12593,3
12594,7
12595,8
12596,5
12597,1
12598,2
12599,8
12600,3
12601,7
12602,7
12603,8
12604,0
12605,3
12606,5
12607,0
12608,4
12609,3
12610,6
12611,5
12612,1
12613,0
12614,0
12615,9
12616,6
12617,0
12618,7
12619,4
12620,2
12621,6
12622,2
12623,0
12624,3
12625,8
12626,1
12627,3
12628,0
12629,8
12630,8
12631,1
12632,7
12633,2
12634,2
12635,4
12636,3
12637,1
12638,8
12639,4
12640,7
12641,1
12642,0
12643,9
12644,6
12645,5
12646,4
12647,5
12648,4
12649,7
12650,1
12651,4
12652,0
12653,9
12654,9
12655,4
12656,2
12657,0
12658,3
12659,3
12660,8
12661,8
12662,9
12663,8
12664,6
12665,8
12666,9
12667,8
12668,0
12669,6
12670,9
12671,9
12672,1
12673,0
12674,1
12675,0
12676,3
12677,5
12678,1
12679,7
12680,2
12681,0
12682,0
12683,2
12684,8
12685,9
12686,9
12687,4
12688,7
12689,7
12690,9
12691,2
12692,5
12693,9
12694,9
12695,5
12696,5
12697,0
12698,3
12699,1
12700,0
12701,2
12702,3
12703,1
12704,0
12705,6
12706,8
12707,6
12708,3
12709,7
12710,0
12711,5
12712,1
12713,8
12714,4
12715,0
12716,2
12717,5
12718,1
12719,0
12720,2
12721,7
12722,7
12723,1
12724,4
12725,7
12726,2
12727,4
12728,1
12729,0
12730,7
12731,3
12732,4
12733,4
12734,0
12735,3
12736,8
12737,7
12738,9
12739,1
12740,1
12741,3
12742,0
12743,3
12744,7
12745,7
12746,7
12747,4
12748,4
12749,8
12750,8
12751,4
12752,7
12753,2
12754,1
12755,2
12756,6
12757,6
12758,9
12759,2
12760,6
12761,3
12762,7
12763,9
12764,0
12765,2
12766,6
12767,8
12768,7
12769,3
12770,4
12771,2
12772,2
12773,1
12774,1
12775,9
12776,5
12777,2
12778,4
12779,5
12780,3
12781,7
12782,8
12783,3
12784,2
12785,4
12786,4
12787,3
12788,1
12789,9
12790,8
12791,8
12792,8
12793,9
12794,7
12795,1
12796,3
12797,1
12798,1
12799,4
12800,8
12801,3
12802,2
12803,6
12804,8
12805,5
12806,1
12807,4
12808,4
12809,6
12810,5
12811,2
12812,5
12813,9
12814,3
12815,5
12816,5
12817,3
12818,9
12819,5
12820,2
12821,3
12822,4
12823,1
12824,0
12825,9
12826,0
12827,9
12828,7
12829,3
12830,0
12831,5
12832,7
12833,8
12834,7
12835,5
12836,5
12837,1
12838,1
12839,6
12840,8
12841,2
12842,8
12843,6
12844,0
12845,3
12846,7
12847,6
12848,3
12849,5
12850,0
12851,0
12852,1
12853,4
12854,0
12855,7
12856,8
12857,1
12858,6
12859,2
12860,3
12861,1
12862,1
12863,5
12864,0
12865,2
12866,0
12867,9
12868,1
12869,8
12870,8
12871,6
12872,4
12873,5
12874,1
12875,2
12876,6
12877,0
12878,5
12879,9
12880,7
12881,5
12882,8
12883,1
12884,6
12885,8
12886,6
12887,3
12888,7
12889,2
12890,2
12891,3
12892,7
12893,1
12894,0
12895,4
12896,5
12897,3
12898,4
12899,2
12900,2
12901,1
12902,4
12903,6
12904,2
12905,0
12906,3
12907,1
12908,5
12909,3
12910,4
12911,0
12912,3
12913,6
12914,4
12915,9
12916,9
12917,9
12918,5
12919,2
12920,9
12921,5
12922,2
12923,7
12924,5
12925,2
12926,6
12927,6
12928,5
12929,9
12930,9
12931,9
12932,9
12933,7
12934,6
12935,2
12936,7
12937,0
12938,7
12939,0
12940,5
12941,3
12942,9
12943,6
12944,5
12945,9
12946,5
12947,9
12948,0
12949,1
12950,4
12951,2
12952,8
12953,6
12954,7
12955,1
12956,5
12957,8
12958,7
12959,1
12960,7
12961,2
12962,3
12963,6
12964,3
12965,3
12966,6
12967,8
12968,3
12969,1
12970,0
12971,4
12972,6
12973,5
12974,7
12975,7
12976,8
12977,2
12978,3
12979,7
12980,2
12981,6
12982,1
12983,3
12984,5
12985,4
12986,3
12987,9
12988,7
12989,2
12990,0
12991,6
12992,7
12993,4
12994,5
12995,7
12996,6
12997,1
12998,9
12999,1
13000,1
13001,9
13002,7
13003,3
13004,1
13005,0
13006,7
13007,6
13008,2
13009,7
13010,3
13011,5
13012,1
13013,1
13014,8
13015,3
13016,1
13017,6
13018,2
13019,2
13020,0
13021,3
13022,9
13023,1
13024,7
13025,0
13026,4
13027,9
13028,3
13029,7
13030,1
13031,8
13032,1
13033,5
13034,7
13035,7
13036,9
13037,8
13038,3
13039,6
13040,2
13041,1
13042,6
13043,4
13044,3
13045,9
13046,2
13047,1
13048,1
13049,1
13050,0
13051,8
13052,7
13053,2
13054,1
13055,4
13056,9
13057,4
13058,0
13059,2
13060,7
13061,1
13062,2
13063,4
13064,3
13065,6
13066,7
13067,8
13068,6
13069,3
13070,0
13071,6
13072,8
13073,1
13074,5
13075,2
13076,4
13077,5
13078,6
13079,0
13080,1
13081,8
13082,9
13083,5
13084,3
13085,4
13086,4
13087,1
13088,4
13089,6
13090,0
13091,3
13092,6
13093,0
13094,2
13095,5
13096,7
13097,8
13098,5
13099,8
13100,5
13101,3
13102,2
13103,0
13104,6
13105,2
13106,7
13107,3
13108,3
13109,4
13110,4
13111,1
13112,8
13113,3
13114,2
13115,0
13116,3
13117,5
13118,9
13119,6
13120,6
13121,0
13122,6
13123,6
13124,8
13125,7
13126,3
13127,7
13128,4
13129,7
13130,2
13131,7
13132,9
13133,4
13134,1
13135,2
13136,6
13137,4
13138,5
13139,0
13140,1
13141,8
13142,0
13143,2
13144,2
13145,2
13146,1
13147,9
13148,5
13149,3
13150,7
13151,8
13152,6
13153,7
13154,2
13155,6
13156,6
13157,0
13158,0
13159,6
13160,5
13161,8
13162,2
13163,3
13164,5
13165,6
13166,0
13167,1
13168,7
13169,1
13170,4
13171,2
13172,1
13173,0
13174,0
13175,7
13176,8
13177,2
13178,3
13179,2
13180,1
13181,1
13182,0
13183,2
13184,8
13185,2
13186,0
13187,2
13188,6
13189,7
13190,9
13191,3
13192,0
13193,7
13194,4
13195,1
13196,5
13197,7
13198,2
13199,6
13200,1
13201,9
13202,6
13203,3
13204,9
13205,4
13206,1
13207,5
13208,8
13209,2
13210,9
13211,8
13212,9
13213,0
13214,8
13215,6
13216,8
13217,6
13218,2
13219,8
13220,1
13221,7
13222,8
13223,7
13224,9
13225,0
13226,8
13227,8
13228,4
13229,0
13230,0
13231,3
13232,1
13233,8
13234,4
13235,3
13236,2
13237,6
13238,2
13239,2
13240,0
13241,6
13242,5
13243,5
